chrom	start	end	Fst	PBS	PBS_s	PBS_p
2R	5875318	5894321	-0.003825138542230956	-0.0046660094517192024	-0.7388287105064043	0.46001101562394764
2R	5894348	5914767	0.0014592406391360892	0.008415599997432322	1.1325915458290148	0.25738582055000403
2R	5914773	5934872	-0.0037438698671332584	-0.0026948203956062085	-0.4568356466547835	0.6477891819577355
2R	5934881	5951356	-0.0001978920017268423	0.0034853413216570503	0.42728185204223684	0.6691740494757304
2R	5951364	5971184	0.003980426262031059	0.0028165719530106937	0.33160948480285124	0.740184156652859
2R	5971190	5988066	0.004333227997456817	0.0035064554522268	0.4303023834070303	0.6669756935785779
2R	5988067	6004356	0.0031102397704291626	0.00400513830882664	0.50164262659008	0.6159189290826321
2R	6004373	6021609	0.0021418258904523954	0.0003809105602534874	-0.016829756232250664	0.9865724312155222
2R	6021613	6038360	-0.0011261832665407884	-0.0019389068420773228	-0.3486966640921908	0.7273170489372982
2R	6038382	6054822	-0.0006205345153988591	-0.002608317845276256	-0.4444608218641957	0.6567094482273155
2R	6054835	6073213	0.0014446427157669124	0.0011499402399248843	0.09318558445302993	0.9257561264945933
2R	6073224	6090957	0.0005216093253476327	-0.0038819293411589528	-0.6266602952058437	0.5308819356127401
2R	6090958	6111171	-0.0020545482924698992	-0.001861316739539183	-0.3375968303794181	0.735667031082422
2R	6111183	6128219	-0.0034963941485644536	-0.005516195224163435	-0.8604540259834313	0.38953881567603965
2R	6128228	6148688	0.0030287186454167675	0.006214215389242857	0.8176673185185916	0.4135471766632366
2R	6148689	6172586	-3.969689663581663e-05	-0.0054577624750567506	-0.8520947923022342	0.39416148214628155
2R	6172591	6197477	-0.0018926965810975552	-0.0033497291374918192	-0.5505251494930883	0.5819592320227511
2R	6197491	6220178	0.000730999285584602	0.0070467338923148135	0.936765201426566	0.348879348964267
2R	6220228	6241915	0.0028947343731407374	0.00498425092302951	0.6417118731590963	0.5210602786392216
2R	6241938	6263630	0.004000831493787561	0.0022350908898717565	0.2484243503999707	0.8038060950809898
2R	6263645	6278229	0.00025825484462271175	0.0037141505714803212	0.4600146947876647	0.6455056729031012
2R	6278253	6298152	0.00030388666883311884	0.006301980339035659	0.8302227388188945	0.4064128612272975
2R	6298167	6318475	-0.0012990020853973932	0.001183333255807562	0.09796270049413193	0.9219619115544397
2R	6318479	6337319	0.00268187167098712	0.006640745853756765	0.8786856323841883	0.3795717509549281
2R	6337334	6354485	0.0008792122490679583	0.0012536507428286229	0.10802213317306361	0.9139781352062128
2R	6354488	6380490	0.0003219073563081109	0.003518848386768344	0.43207528366266273	0.6656866978582949
2R	6380498	6400394	0.0022393974924386504	0.010087167193542808	1.3717215032540822	0.17015015170188674
2R	6400447	6418724	-0.0009319075978800054	0.002834912871438365	0.3342332878141516	0.7382035268746787
2R	6418727	6440617	-0.00025633342701078364	0.0009326274102095038	0.062097388992699155	0.9504852762694893
2R	6440626	6473734	-0.00046275264713881105	0.0027631842523903475	0.32397198234044844	0.74595924608531
2R	6473742	6498409	-0.0002163476321881288	-0.0027320685963335613	-0.4621642751866295	0.6439635200465408
2R	6498411	6522058	-0.004176669211996458	-0.0031122074941987744	-0.5165459349090976	0.6054731652516523
2R	6522060	6555643	0.002245528709422076	-0.0011417024252294496	-0.2346507204391382	0.8144798391976549
2R	6555654	6574603	-0.0003689455085408064	0.006121324885770949	0.8043786501407262	0.4211783274587573
2R	6574615	6591356	-0.0024307448794336117	-0.0016518926648066026	-0.3076371792262282	0.7583584263632828
2R	6591359	6606174	0.00043401394473656347	0.0024862332500620436	0.2843521085180265	0.7761405566019091
2R	6606177	6624511	-0.0002757239068235618	-0.005463764434071726	-0.8529534165962844	0.39368513760673407
2R	6624512	6643588	-0.00022608069837500705	-0.006721605350717422	-1.0328967928152515	0.30165219983479585
2R	6643591	6678574	-0.0017104129728072281	0.0029682140715846417	0.3533030029831628	0.7238612944623806
2R	6678576	6707991	-0.0015029518129496611	0.003400321632753515	0.4151191614635381	0.6780546729037956
2R	6708015	6726966	-0.0027880085471358716	0.002363992904694283	0.2668647298165088	0.7895733136079734
2R	6726975	6749771	-0.003343279155531635	0.0006501946096378662	0.021693303692813807	0.9826926053963336
2R	6749773	6774143	-0.001407328476411959	-0.003353990828993347	-0.5511348157450285	0.5815412604254557
2R	6774147	6792517	-0.0012705551645010998	0.0010536920377566682	0.07941657262970654	0.9367012872221121
2R	6792547	6812912	-0.0029288079929232916	-0.002291237942507992	-0.3991002142704656	0.6898193644006457
2R	6812916	6833760	-0.0011321762294218846	-0.0020667675371841216	-0.3669880750796599	0.713627913069885
2R	6833764	6856780	-0.000648269159710343	0.004346604052786775	0.5504918077688599	0.58198209430404
2R	6856781	6873788	-0.0014273577994439533	-0.0032502202928023907	-0.5362896788225883	0.5917583626735602
2R	6873790	6891953	-0.0021354451314593206	-0.00461187108944293	-0.731083820383942	0.46472795630608277
2R	6891965	6913404	0.00017448493733012428	-0.004953166232611097	-0.7799085958671478	0.4354446784814118
2R	6913415	6948214	-0.001114074151536806	0.004028341709784836	0.5049620434200832	0.6135854955588651
2R	6948261	6968840	0.0008124289070260214	0.0009578311552940606	0.06570296973336352	0.947614308019229
2R	6968853	6988960	-0.0001376638288880916	0.00040080448751808633	-0.013983783907075598	0.988842918340969
2R	6988966	7012510	0.002526283814226874	0.001670461867748503	0.1676500241656058	0.866858614517843
2R	7012512	7033718	0.0031256362420166114	0.002941540909938158	0.3494872114171658	0.7267235700999826
2R	7033721	7059057	0.0008229209101323954	0.000274997588379349	-0.031981384305568655	0.974486896475341
2R	7059062	7076255	0.00010474109606431447	-0.0021129861420123366	-0.37359998576475484	0.7087019445309066
2R	7076256	7093591	9.93917198748459e-05	0.002526974161851014	0.2901803950052369	0.7716782337768736
2R	7093592	7110727	0.0004372005187382457	0.006946824383554702	0.9224724128197084	0.3562822136493461
2R	7110729	7128416	0.00022206674987593246	-0.003468142774342227	-0.5674650894515139	0.5703982385525295
2R	7128421	7156522	0.006046081208896039	0.005010296759611344	0.6454379212697596	0.5186434355775797
2R	7156636	7186142	0.0023688389179185323	0.012663977387520182	1.7403531163965793	0.08179703253929603
2R	7186148	7209154	-0.003305003069127694	0.002762452223219617	0.3238672601941668	0.7460385317471527
2R	7209161	7233238	0.000855789645422966	0.004151736864218358	0.5226146260352527	0.6012424602551178
2R	7233247	7253543	-0.0009130354623234111	-0.004092908196066645	-0.6568423690758379	0.51128227785819
2R	7253552	7280081	0.0023053328449794156	-0.001231775671073377	-0.24753635943343935	0.8044931560660766
2R	7280118	7312750	0.001614232529811138	0.007053495755610997	0.9377325356060672	0.3483818791194311
2R	7312795	7336633	0.0033579532684331337	-0.0005793716467841087	-0.15420517483299478	0.8774479620700797
2R	7336646	7361216	0.0022554044726589674	-0.0012211921509714253	-0.24602230919527007	0.8056649629170041
2R	7361271	7385362	-0.002770099055729258	-0.0027514286102646966	-0.46493386729029934	0.6419788164525504
2R	7385369	7409242	-0.001121085053196376	-0.0018105492778668565	-0.3303341723322093	0.7411474749790208
2R	7409244	7430793	-1.6641423918401977e-05	-0.0036716545987110017	-0.5965789497917033	0.5507885287955168
2R	7430794	7450314	-0.00345772848359597	0.0032471460487400634	0.39320626979581036	0.6941671392924356
2R	7450316	7467074	-0.002444981516804715	0.000904196105846142	0.058030082205529784	0.9537246667595283
2R	7467083	7486512	-0.00018705969573881145	0.005275723781883606	0.6834092051541995	0.49434830497093185
2R	7486519	7506635	-0.001444112287645606	0.0010905444963820608	0.08468858734895013	0.9325089693463554
2R	7506638	7534257	-0.0024728351852415812	0.003301751949224743	0.4010180446909165	0.6884068386380734
2R	7534301	7557254	0.0008126688905835734	-0.005754247016275503	-0.8945090822475034	0.37104957257438753
2R	7557261	7579037	0.0003399408264739105	-0.008496473641247221	-1.2868047300714214	0.19816235787125447
2R	7579043	7601771	0.0008420381961654251	0.0013608723379232037	0.12336096940392262	0.9018212628511038
2R	7601776	7623126	-0.004215096782238784	-0.004309570379016108	-0.6878374847402774	0.4915551279025745
2R	7623191	7643602	-0.002056337246652187	-0.004981505600391351	-0.7839627504512495	0.4330619676094588
2R	7643612	7670908	-0.0018757515778337727	-0.0068341803732100284	-1.0490014761318553	0.2941774390324077
2R	7670911	7692928	0.000623590899259056	-0.002318036941650269	-0.40293400781393707	0.6869967725295332
2R	7692933	7712067	-0.0008658349066226255	-0.0011434822823019582	-0.2349053420582762	0.8142822032125725
2R	7712078	7733900	0.00036073791247085476	-0.0027685851891073054	-0.4673882418303951	0.6402221334987155
2R	7733906	7753200	-0.001522400261000822	-0.003748556038305884	-0.6075802652153611	0.5434658929213327
2R	7753219	7783729	0.004938370143743441	-0.007021771831805968	-1.0758378112859155	0.2819997986009335
2R	7783732	7807552	0.003636282957147564	-0.003242606088739294	-0.5352004110398327	0.5925112821055721
2R	7807615	7833026	-0.002383218806404935	-0.001210542527540839	-0.24449880239071276	0.8068445293864306
2R	7833055	7855850	-0.001132219578636958	-0.0031577006502751335	-0.523054064825134	0.6009366303137256
2R	7855863	7876044	-0.000807822609777111	-0.004293915543235272	-0.6855979455686075	0.4929666774129773
2R	7876047	7898539	0.0006300139353534304	-0.01545702935707814	-2.2825633186908165	0.022456103730019217
2R	7898542	7920659	0.0006614666361676066	-0.0037253386034548537	-0.6042588407339733	0.5456715663137941
2R	7920664	7948656	0.003522638477198866	-0.0017779623266219922	-0.3256723697544072	0.7446722512286437
2R	7948669	7977253	-0.0007506199814028672	-0.002201147335529327	-0.38621209163840203	0.6993395993425131
2R	7977281	8002430	-0.004760620136814166	-0.0075662747167916595	-1.1537329458682577	0.24860967238232956
2R	8002433	8026541	-6.6708094299878555e-06	-0.0011563323305839887	-0.23674363578989652	0.8128556806030195
2R	8026602	8053795	-0.0032510623450657046	0.0012441694619074518	0.1066657663406142	0.9150541421210489
2R	8053821	8075658	-0.00338561557891445	-0.001029116493137656	-0.21854447642428937	0.8270049085190969
2R	8075678	8095369	0.0017785565149515934	0.007495393147522546	1.0009492012357464	0.31685136805293124
2R	8095394	8115430	-0.004261856503380085	-0.002624748450664077	-0.446811340572627	0.655011282414059
2R	8115437	8132754	0.003226588178257681	0.005133166342190124	0.663015316973185	0.5073207442894387
2R	8132762	8150953	0.005427655847795229	0.010360948268521334	1.4108878957004896	0.1582776717996438
2R	8150977	8170604	0.0012947465099339267	0.003246804214387305	0.3931573678824372	0.6942032550475516
2R	8170612	8184998	-0.0008662737037400819	0.0033998854287712824	0.41505675928195507	0.6781003528722984
2R	8185004	8199598	0.0025746150144539425	0.004106814933784443	0.5161882141404096	0.6057229610735965
2R	8199608	8214597	0.0008980080202837084	0.006374959023659776	0.8406628753492772	0.40053682400050505
2R	8214603	8236078	-0.0027434676876470993	0.0023626882678069415	0.2666780919331793	0.7897170233291496
2R	8236086	8259740	0.0005854182673485037	-0.0017328146034344297	-0.31921365654873907	0.7495645018401774
2R	8259743	8280633	-0.0004720123358744863	-0.007920492826387763	-1.204406446559106	0.22843252160708616
2R	8280635	8302529	-0.0015743661311750444	0.003165538023041768	0.38153164268169504	0.7028087961519153
2R	8302553	8327475	0.006265819265640674	0.010041185297064428	1.365143455435972	0.17220796623315682
2R	8327478	8350035	-0.003151613883298132	-0.0056805683668916685	-0.8839688106202009	0.3767130497221277
2R	8350046	8381870	-0.0008138711991135566	-0.0018248095046066763	-0.33237420244353216	0.7396067158090982
2R	8381934	8406978	0.005001653664603283	-0.003966593335577095	-0.6387721010774565	0.5229712001439637
2R	8407003	8428476	0.0026890689260748034	-0.006712233636006854	-1.0315561002334919	0.3022801146704712
2R	8428480	8450216	0.0012210394917069078	0.001287119787352902	0.11281012566942962	0.9101810904687468
2R	8450225	8476136	0.0022962886502209076	0.0065889369970289335	0.8712739951300023	0.38360456594358294
2R	8476184	8502002	0.010818712012847962	0.0056656495694267575	0.7391909512850721	0.4597910546795875
2R	8502036	8527804	-0.00026124186498010095	0.004678147546307748	0.5979215381887358	0.5498922878032699
2R	8527812	8546295	-0.004696137516808188	-0.006878710292332866	-1.0553718079311174	0.29125531131980387
2R	8546300	8567089	0.001298136598079837	0.0059564370729179835	0.7807902381647138	0.43492587641069014
2R	8567090	8583697	-0.00214457308750976	-0.0006740750307820997	-0.1677531890774383	0.8667774502153444
2R	8583699	8600522	-0.0014897128133141509	-0.00011558643863943832	-0.08785729642519156	0.9299900978172105
2R	8600523	8617138	0.001857123096176502	0.0026741865570298713	0.3112402087378076	0.755618017777613
2R	8617146	8651671	-0.0012878874305180042	-0.00229247752658963	-0.39927754587242376	0.689688710192272
2R	8651697	8673072	-0.0024172475947316975	-0.0006470719465572571	-0.1638901996648336	0.8698175823155031
2R	8673076	8694316	-0.003351989026148064	0.0009785287802601525	0.06866391691422362	0.9452571405180124
2R	8694319	8711324	-0.005069627933233258	0.00577289654294327	0.7545334180854769	0.4505289867688965
2R	8711339	8729029	-0.0046721995606464695	0.0004753244632129688	-0.003323154375281143	0.9973485113110214
2R	8729063	8744225	-0.001276109076035243	0.0033654131664402737	0.41012524911428666	0.6817140717472011
2R	8744243	8759282	0.0026914237445501	0.004045341513141229	0.5073939900760763	0.6118784017436958
2R	8759291	8778182	-0.000183350621259884	0.005740319118738885	0.749872978420748	0.453331210302077
2R	8778199	8795873	0.0008052746044118871	0.0058396533250810664	0.7640834657937537	0.4448175047766587
2R	8795906	8814954	0.002209913083117019	0.008526995831284153	1.1485275375548045	0.25075085166320843
2R	8814956	8831414	-0.0005360891198783501	0.003323669972418789	0.40415357879653285	0.6860997874562688
2R	8831429	8857842	-0.0024153198698182304	0.009723663584689417	1.3197196437349246	0.18692863899887635
2R	8857846	8879138	-0.0019539551644843296	-0.003120597943068218	-0.5177462502093714	0.6046353244449121
2R	8879161	8899421	-0.0021064673314017024	-0.0023653516938563377	-0.4097027304276267	0.68202402688687
2R	8899428	8921053	-0.001596281092971358	0.00693287163847245	0.9204763702165482	0.3573238757562365
2R	8921073	8942093	-0.002445832715842557	-0.004369719635746775	-0.6964422774369887	0.486151894400498
2R	8942105	8960399	-0.003002148783369898	-0.006757622151449584	-1.0380492605387805	0.2992471219146443
2R	8960437	8979206	-0.0011120767244864988	0.001062629422343223	0.08069513109905631	0.9356844090103533
2R	8979207	9001775	-0.003691472354523208	0.004076674852456657	0.5118764542653222	0.6087374780230037
2R	9001776	9022249	-0.0056449794713314015	-0.0011559408589232986	-0.2366876328952646	0.8128991299090853
2R	9022251	9049546	0.00124691068755962	-0.004734846209888628	-0.7486763140539235	0.45405232315252164
2R	9049547	9070571	0.0031134080586522617	-0.0011825407648960054	-0.24049294469939966	0.8099481321126291
2R	9070606	9095092	-0.001780928222409762	-0.0008419739241647678	-0.1917723582258496	0.8479205240039425
2R	9095110	9119482	-0.004292160504873515	-0.0038386015881523537	-0.6204619420939255	0.5349537026401046
2R	9119513	9137274	0.0006559293849287265	0.001305375577762812	0.11542175049291305	0.908110839773882
2R	9137278	9154822	0.0007718811644128187	0.0010081803948856333	0.07290579804199078	0.9418810800543681
2R	9154899	9176980	-0.0030962396014373446	0.003094615514416824	0.3713856572212093	0.7103503068106962
2R	9176983	9205780	-0.0010167157269117522	7.890125599997662e-05	-0.06003440408377667	0.952128233599233
2R	9205864	9238947	-0.002700608787774782	-0.007891109383139994	-1.2002029293154137	0.23006053795274684
2R	9238952	9262277	-0.0021709047267424106	0.002448227134167442	0.2789150546580826	0.7803100148901932
2R	9262334	9282139	0.00045684399154657154	-0.004507707632280147	-0.7161824732322732	0.4738786839149224
2R	9282172	9303761	-0.0020590310125697224	-0.0006791682875749925	-0.16848181684835495	0.8662042472451276
2R	9303787	9321134	-0.000801869808757181	-0.0016115468864996063	-0.3018654194840637	0.7627546579936637
