chrom	start	end	Fst	PBS	PBS_s	PBS_p	PBS_p_adj
2R	5287738	5305574	4.16572204597282e-06	0.00332457448528895	0.404282976002123	0.686004642724403	0.987673090819384
2R	5305582	5323886	-0.000170255804429979	-0.00327454545719344	-0.539769572145886	0.589355953661415	0.985680543367348
2R	5323921	5346434	0.00596905056152281	0.0142314784410108	1.96459564822967	0.0494610560551111	0.852440052522597
2R	5346437	5367033	-0.00215697349776712	0.000501151483173277	0.000371590411464903	0.999703513754573	0.991508328645557
2R	5367071	5387015	-0.00239661495633725	-0.0111198071719559	-1.66209184803461	0.0964943598471528	0.918502128312148
2R	5387028	5410764	-0.00464195284290691	-0.00228216086798002	-0.397801672129612	0.690776384597189	0.987757200088836
2R	5410768	5433265	0.00163282382803014	-0.00179775242511714	-0.328503488611965	0.74253100698581	0.988600799483492
2R	5433345	5450061	0.000465353662291547	0.000755318958964313	0.0367321135218561	0.970698603026051	0.991256812139653
2R	5450101	5471574	0.00148462592929992	-0.00110434023546593	-0.22930578493894	0.818631257532533	0.989649505038295
2R	5471715	5496083	-0.000347179813941807	-0.00491082947216814	-0.77385201151577	0.439018310822649	0.980870783002633
2R	5496087	5516599	0.000131818299082306	-0.00380513673919319	-0.615674549803946	0.538109337612895	0.984338194069033
2R	5516600	5538832	0.000138080275207988	1.53566247012365e-05	-0.0691249300359592	0.944890177188317	0.991020147989691
2R	5538833	5559463	0.00639568580816819	0.00616344030915999	0.810403570601832	0.417708266378828	0.979914477503122
2R	5559475	5577567	0.00446172281408406	0.00340259755101194	0.415444748276624	0.677816354353436	0.987526034451261
2R	5577571	5592632	-0.00180485838938365	-0.00148432782352207	-0.283665798682541	0.776666507189002	0.989096346293453
2R	5592633	5609917	-0.00233545641507755	-0.0051278150773201	-0.804893395100334	0.420881200168726	0.980062879093925
2R	5609955	5626233	-0.00561790002027815	-0.00261383195563733	-0.445249655827286	0.656139345599277	0.987119237744917
2R	5626235	5644808	-0.00285545220041334	0.00365214051154025	0.451143700532753	0.651885983175505	0.987036284108407
2R	5644848	5663226	-0.00175761282508159	-0.00132402586781219	-0.260733427233009	0.794298086212113	0.989335801049306
2R	5663276	5682490	-0.00379652151127814	0.00120454212129912	0.100996784384885	0.919553012814312	0.990775001625215
2R	5682533	5700042	-0.00167849265084373	0.00198679822864467	0.212904262636616	0.831401637504919	0.989806868726411
2R	5700050	5722521	-0.00291664385611126	0.00229211779118714	0.256582467235096	0.797501111106824	0.989378177012503
2R	5722569	5742291	-0.00302121142223421	0.00448889743103419	0.57084792002169	0.568102736526336	0.985152793746744
2R	5742320	5764909	0.00220922883214132	0.008801899948914	1.1878545894961	0.234890703004504	0.964831513232111
2R	5764946	5785554	-0.000405014675111735	0.00084120880973406	0.0490192871428785	0.960903925498198	0.991168478227204
2R	5785596	5808478	0.000682466556797054	-0.0103762473135987	-1.55572015224777	0.119774652386239	0.933285873685049
2R	5808616	5836272	-0.00178695276090796	0.00817267166207738	1.09783886425813	0.272274857526665	0.969513038367987
2R	5836319	5857123	0.00181180072237226	-0.00348683060118984	-0.570138520258743	0.568583750626659	0.985165167947378
2R	5857140	5875313	-0.00506165270426497	-0.000120554863278165	-0.0885680660401331	0.929425187925019	0.990872093370491
2R	5875318	5894321	-0.00382513854223096	-0.0046660094517192	-0.738828710506404	0.460011015623948	0.981727798053992
2R	5894348	5914767	0.00145924063913609	0.00841559999743232	1.13259154582901	0.257385820550004	0.967806230843971
2R	5914773	5934872	-0.00374386986713326	-0.00269482039560621	-0.456835646654783	0.647789181957735	0.986955367397982
2R	5934881	5951356	-0.000197892001726842	0.00348534132165705	0.427281852042237	0.66917404947573	0.987366969818431
2R	5951364	5971184	0.00398042626203106	0.00281657195301069	0.331609484802851	0.740184156652859	0.988565070121335
2R	5971190	5988066	0.00433322799745682	0.0035064554522268	0.43030238340703	0.666975693578578	0.98732585900775
2R	5988067	6004356	0.00311023977042916	0.00400513830882664	0.50164262659008	0.615918929082632	0.98628963716549
2R	6004373	6021609	0.0021418258904524	0.000380910560253487	-0.0168297562322507	0.986572431215522	0.991396278605037
2R	6021613	6038360	-0.00112618326654079	-0.00193890684207732	-0.348696664092191	0.727317048937298	0.98836512625415
2R	6038382	6054822	-0.000620534515398859	-0.00260831784527626	-0.444460821864196	0.656709448227315	0.987130275882804
2R	6054835	6073213	0.00144464271576691	0.00114994023992488	0.0931855844530299	0.925756126494593	0.990836248132891
2R	6073224	6090957	0.000521609325347633	-0.00388192934115895	-0.626660295205844	0.53088193561274	0.984128359107884
2R	6090958	6111171	-0.0020545482924699	-0.00186131673953918	-0.337596830379418	0.735667031082422	0.988495665379197
2R	6111183	6128219	-0.00349639414856445	-0.00551619522416343	-0.860454025983431	0.38953881567604	0.97849323364955
2R	6128228	6148688	0.00302871864541677	0.00621421538924286	0.817667318518592	0.413547176663237	0.979716477332086
2R	6148689	6172586	-3.96968966358166e-05	-0.00545776247505675	-0.852094792302234	0.394161482146282	0.978740099420012
2R	6172591	6197477	-0.00189269658109756	-0.00334972913749182	-0.550525149493088	0.581959232022751	0.985501181382676
2R	6197491	6220178	0.000730999285584602	0.00704673389231481	0.936765201426566	0.348879348964267	0.976046807123916
2R	6220228	6241915	0.00289473437314074	0.00498425092302951	0.641711873159096	0.521060278639222	0.983834025088188
2R	6241938	6263630	0.00400083149378756	0.00223509088987176	0.248424350399971	0.80380609508099	0.989460615547214
2R	6263645	6278229	0.000258254844622712	0.00371415057148032	0.460014694787665	0.645505672903101	0.986909825408439
2R	6278253	6298152	0.000303886668833119	0.00630198033903566	0.830222738818895	0.406412861227297	0.979367759585923
2R	6298167	6318475	-0.00129900208539739	0.00118333325580756	0.0979627004941319	0.92196191155444	0.990798882892611
2R	6318479	6337319	0.00268187167098712	0.00664074585375676	0.878685632384188	0.379571750954928	0.977940951324306
2R	6337334	6354485	0.000879212249067958	0.00125365074282862	0.108022133173064	0.913978135206213	0.990719255275742
2R	6354488	6380490	0.000321907356308111	0.00351884838676834	0.432075283662663	0.665686697858295	0.987301629199097
2R	6380498	6400394	0.00223939749243865	0.0100871671935428	1.37172150325408	0.170150151701887	0.952091310582153
2R	6400447	6418724	-0.000931907597880005	0.00283491287143836	0.334233287814152	0.738203526874679	0.988534741502625
2R	6418727	6440617	-0.000256333427010784	0.000932627410209504	0.0620973889926992	0.950485276269489	0.991072536615784
2R	6440626	6473734	-0.000462752647138811	0.00276318425239035	0.323971982340448	0.74595924608531	0.988652592845789
2R	6473742	6498409	-0.000216347632188129	-0.00273206859633356	-0.46216427518663	0.643963520046541	0.986878888603813
2R	6498411	6522058	-0.00417666921199646	-0.00311220749419877	-0.516545934909098	0.605473165251652	0.986056400938333
2R	6522060	6555643	0.00224552870942208	-0.00114170242522945	-0.234650720439138	0.814479839197655	0.989597297191844
2R	6555654	6574603	-0.000368945508540806	0.00612132488577095	0.804378650140726	0.421178327458757	0.980076663847839
2R	6574615	6591356	-0.00243074487943361	-0.0016518926648066	-0.307637179226228	0.758358426363283	0.988836052000318
2R	6591359	6606174	0.000434013944736563	0.00248623325006204	0.284352108518027	0.776140556601909	0.989089038066843
2R	6606177	6624511	-0.000275723906823562	-0.00546376443407173	-0.852953416596284	0.393685137606734	0.978714923252983
2R	6624512	6643588	-0.000226080698375007	-0.00672160535071742	-1.03289679281525	0.301652199834796	0.972400160613639
2R	6643591	6678574	-0.00171041297280723	0.00296821407158464	0.353303002983163	0.723861294462381	0.988310230028017
2R	6678576	6707991	-0.00150295181294966	0.00340032163275351	0.415119161463538	0.678054672903796	0.987530364054835
2R	6708015	6726966	-0.00278800854713587	0.00236399290469428	0.266864729816509	0.789573313607973	0.989272671498287
2R	6726975	6749771	-0.00334327915553164	0.000650194609637866	0.0216933036928138	0.982692605396334	0.99136260315475
2R	6749773	6774143	-0.00140732847641196	-0.00335399082899335	-0.551134815745029	0.581541260425456	0.98549091183116
2R	6774147	6792517	-0.0012705551645011	0.00105369203775667	0.0794165726297065	0.936701287222112	0.99094235481603
2R	6792547	6812912	-0.00292880799292329	-0.00229123794250799	-0.399100214270466	0.689819364400646	0.987740423282131
2R	6812916	6833760	-0.00113217622942188	-0.00206676753718412	-0.36698807507966	0.713627913069885	0.988144586759063
2R	6833764	6856780	-0.000648269159710343	0.00434660405278678	0.55049180776886	0.58198209430404	0.985501742689025
2R	6856781	6873788	-0.00142735779944395	-0.00325022029280239	-0.536289678822588	0.59175836267356	0.985737848103168
2R	6873790	6891953	-0.00213544513145932	-0.00461187108944293	-0.731083820383942	0.464727956306083	0.981909904006991
2R	6891965	6913404	0.000174484937330124	-0.0049531662326111	-0.779908595867148	0.435444678481412	0.980716819529394
2R	6913415	6948214	-0.00111407415153681	0.00402834170978484	0.504962043420083	0.613585495558865	0.986238214909863
2R	6948261	6968840	0.000812428907026021	0.000957831155294061	0.0657029697333635	0.947614308019229	0.991045731446572
2R	6968853	6988960	-0.000137663828888092	0.000400804487518086	-0.0139837839070756	0.988842918340969	0.99141586407236
2R	6988966	7012510	0.00252628381422687	0.0016704618677485	0.167650024165606	0.866858614517843	0.990219719045235
2R	7012512	7033718	0.00312563624201661	0.00294154090993816	0.349487211417166	0.726723570099983	0.988355735273345
2R	7033721	7059057	0.000822920910132395	0.000274997588379349	-0.0319813843055687	0.974486896475341	0.991290505037529
2R	7059062	7076255	0.000104741096064314	-0.00211298614201234	-0.373599985764755	0.708701944530907	0.988063167074394
2R	7076256	7093591	9.93917198748459e-05	0.00252697416185101	0.290180395005237	0.771678233776874	0.989026636461261
2R	7093592	7110727	0.000437200518738246	0.0069468243835547	0.922472412819708	0.356282213649346	0.976532829124355
2R	7110729	7128416	0.000222066749875932	-0.00346814277434223	-0.567465089451514	0.570398238552529	0.985211661002415
2R	7128421	7156522	0.00604608120889604	0.00501029675961134	0.64543792126976	0.51864343557758	0.983759916150431
2R	7156636	7186142	0.00236883891791853	0.0126639773875202	1.74035311639658	0.081797032539296	0.905246090244379
2R	7186148	7209154	-0.00330500306912769	0.00276245222321962	0.323867260194167	0.746038531747153	0.988653785114834
2R	7209161	7233238	0.000855789645422966	0.00415173686421836	0.522614626035253	0.601242460255118	0.98595966293167
2R	7233247	7253543	-0.000913035462323411	-0.00409290819606664	-0.656842369075838	0.51128227785819	0.983529951416184
2R	7253552	7280081	0.00230533284497942	-0.00123177567107338	-0.247536359433439	0.804493156066077	0.989469521709451
2R	7280118	7312750	0.00161423252981114	0.007053495755611	0.937732535606067	0.348381879119431	0.976013423736289
2R	7312795	7336633	0.00335795326843313	-0.000579371646784109	-0.154205174832995	0.87744796207008	0.990336610293867
2R	7336646	7361216	0.00225540447265897	-0.00122119215097143	-0.24602230919527	0.805664962917004	0.989484676806636
2R	7361271	7385362	-0.00277009905572926	-0.0027514286102647	-0.464933867290299	0.64197881645255	0.986838858029307
2R	7385369	7409242	-0.00112108505319638	-0.00181054927786686	-0.330334172332209	0.741147474979021	0.988579763119039
2R	7409244	7430793	-1.6641423918402e-05	-0.003671654598711	-0.596578949791703	0.550788528795517	0.984693211310978
2R	7430794	7450314	-0.00345772848359597	0.00324714604874006	0.39320626979581	0.694167139292436	0.987816273119024
2R	7450316	7467074	-0.00244498151680472	0.000904196105846142	0.0580300822055298	0.953724666759528	0.991102589556605
2R	7467083	7486512	-0.000187059695738811	0.00527572378188361	0.683409205154199	0.494348304970932	0.982975372533895
2R	7486519	7506635	-0.00144411228764561	0.00109054449638206	0.0846885873489501	0.932508969346355	0.99090200447607
2R	7506638	7534257	-0.00247283518524158	0.00330175194922474	0.401018044690917	0.688406838638073	0.987715577162024
2R	7534301	7557254	0.000812668890583573	-0.0057542470162755	-0.894509082247503	0.371049572574388	0.977445731390208
2R	7557261	7579037	0.000339940826473911	-0.00849647364124722	-1.28680473007142	0.198162357871254	0.958583187106996
2R	7579043	7601771	0.000842038196165425	0.0013608723379232	0.123360969403923	0.901821262851104	0.990595324123717
2R	7601776	7623126	-0.00421509678223878	-0.00430957037901611	-0.687837484740277	0.491555127902574	0.98288028918268
2R	7623191	7643602	-0.00205633724665219	-0.00498150560039135	-0.78396275045125	0.433061967609459	0.980612780206626
2R	7643612	7670908	-0.00187575157783377	-0.00683418037321003	-1.04900147613186	0.294177439032408	0.971718708950445
2R	7670911	7692928	0.000623590899259056	-0.00231803694165027	-0.402934007813937	0.686996772529533	0.987690673656349
2R	7692933	7712067	-0.000865834906622626	-0.00114348228230196	-0.234905342058276	0.814282203212572	0.989594798603699
2R	7712078	7733900	0.000360737912470855	-0.00276858518910731	-0.467388241830395	0.640222133498715	0.986803222202823
2R	7733906	7753200	-0.00152240026100082	-0.00374855603830588	-0.607580265215361	0.543465892921333	0.984490167098527
2R	7753219	7783729	0.00493837014374344	-0.00702177183180597	-1.07583781128592	0.281999798600933	0.97053342044005
2R	7783732	7807552	0.00363628295714756	-0.00324260608873929	-0.535200411039833	0.592511282105572	0.985755713235688
2R	7807615	7833026	-0.00238321880640493	-0.00121054252754084	-0.244498802390713	0.806844529386431	0.98949988826787
2R	7833055	7855850	-0.00113221957863696	-0.00315770065027513	-0.523054064825134	0.600936630313726	0.98595261786832
2R	7855863	7876044	-0.000807822609777111	-0.00429391554323527	-0.685597945568608	0.492966677412977	0.982928472521628
2R	7876047	7898539	0.00063001393535343	-0.0154570293570781	-2.28256331869082	0.0224561037300192	0.723970962299025
2R	7898542	7920659	0.000661466636167607	-0.00372533860345485	-0.604258840733973	0.545671566313794	0.984551891318397
2R	7920664	7948656	0.00352263847719887	-0.00177796232662199	-0.325672369754407	0.744672251228644	0.988633204378829
2R	7948669	7977253	-0.000750619981402867	-0.00220114733552933	-0.386212091638402	0.699339599342513	0.98790529658392
2R	7977281	8002430	-0.00476062013681417	-0.00756627471679166	-1.15373294586826	0.24860967238233	0.966707597229374
2R	8002433	8026541	-6.67080942998786e-06	-0.00115633233058399	-0.236743635789897	0.812855680603019	0.989576728311371
2R	8026602	8053795	-0.0032510623450657	0.00124416946190745	0.106665766340614	0.915054142121049	0.990730067285814
2R	8053821	8075658	-0.00338561557891445	-0.00102911649313766	-0.218544476424289	0.827004908519097	0.989753232754382
2R	8075678	8095369	0.00177855651495159	0.00749539314752255	1.00094920123575	0.316851368052931	0.973689274170846
2R	8095394	8115430	-0.00426185650338008	-0.00262474845066408	-0.446811340572627	0.655011282414059	0.987097340665592
2R	8115437	8132754	0.00322658817825768	0.00513316634219012	0.663015316973185	0.507320744289439	0.983403475644309
2R	8132762	8150953	0.00542765584779523	0.0103609482685213	1.41088789570049	0.158277671799644	0.948682076857163
2R	8150977	8170604	0.00129474650993393	0.00324680421438731	0.393157367882437	0.694203255047552	0.987816899252121
2R	8170612	8184998	-0.000866273703740082	0.00339988542877128	0.415056759281955	0.678100352872298	0.987531193593097
2R	8185004	8199598	0.00257461501445394	0.00410681493378444	0.51618821414041	0.605722961073596	0.986062071032529
2R	8199608	8214597	0.000898008020283708	0.00637495902365978	0.840662875349277	0.400536824000505	0.979071411007873
2R	8214603	8236078	-0.0027434676876471	0.00236268826780694	0.266678091933179	0.78971702332915	0.989274602679762
2R	8236086	8259740	0.000585418267348504	-0.00173281460343443	-0.319213656548739	0.749564501840177	0.988706555228715
